8.5,3,1.5708
8.5,3.25,1.5708
8.5,3.5,1.5708
8.5,3.75,1.5708
8.5,4,1.5708
8.5,4.25,1.5708
8.5,4.5,1.5708
8.5,4.75,1.5708
8.5,5,1.5708
8.5,5.25,1.5708
8.5,5.5,1.5708
8.5,5.75,1.5708
8.5,6,1.5708
8.5,6.25,1.5708
8.5,6.5,1.5708
8.5,6.75,1.5708
8.5,7,1.5708
8.5,7.25,1.5708
8.5,7.5,1.5708
8.5,7.75,1.5708
8.50098,8,1.56293
8.50394,8.24998,1.55505
8.50885,8.49993,1.54718
8.51574,8.74983,1.53931
8.52459,8.99968,1.53144
8.53541,9.24944,1.52357
8.5482,9.49911,1.5157
8.56295,9.74868,1.50783
8.57966,9.99812,1.49996
8.59834,10.2474,1.49208
8.61898,10.4966,1.48421
8.64158,10.7455,1.47634
8.66614,10.9943,1.46847
8.69265,11.2429,1.4606
8.72112,11.4913,1.45273
8.75155,11.7394,1.44486
8.78393,11.9873,1.43699
8.81825,12.235,1.42911
8.85453,12.4823,1.42124
8.89275,12.7294,1.41337
8.92913,12.9767,1.43615
8.95987,13.2248,1.45892
8.98494,13.4735,1.4817
9.00435,13.7228,1.50447
9.01808,13.9724,1.52725
9.02612,14.2223,1.55003
9.02846,14.4722,1.5728
9.02511,14.7222,1.59558
9.01607,14.972,1.61835
9.00135,15.2216,1.64113
8.98094,15.4708,1.66391
8.95486,15.7194,1.68668
8.92313,15.9674,1.70946
8.88576,16.2146,1.73223
8.84277,16.4608,1.75501
8.79418,16.7061,1.77778
8.74002,16.9501,1.80056
8.68032,17.1929,1.82334
8.6151,17.4342,1.84611
8.5444,17.674,1.86889
8.47371,17.9138,1.84611
8.40849,18.1551,1.82334
8.34879,18.3979,1.80056
8.29463,18.6419,1.77778
8.24604,18.8872,1.75501
8.20305,19.1334,1.73223
8.16568,19.3806,1.70946
8.13394,19.6286,1.68668
8.10787,19.8772,1.66391
8.08746,20.1264,1.64113
8.07273,20.376,1.61835
8.06369,20.6258,1.59558
8.06034,20.8758,1.5728
8.06269,21.1257,1.55003
8.07073,21.3756,1.52725
8.08445,21.6252,1.50447
8.10386,21.8745,1.4817
8.12894,22.1232,1.45892
8.15968,22.3713,1.43615
8.19606,22.6186,1.41337
8.24077,22.8646,1.36854
8.29646,23.1083,1.32371
8.36302,23.3492,1.27888
8.44031,23.587,1.23405
8.52817,23.821,1.18922
8.62644,24.0508,1.14439
8.73491,24.2761,1.09956
8.85336,24.4962,1.05473
8.98156,24.7108,1.0099
9.11924,24.9194,0.965064
9.26614,25.1217,0.920234
9.42196,25.3172,0.875403
9.58638,25.5055,0.830572
9.75907,25.6862,0.785742
9.93969,25.859,0.740911
10.1279,26.0236,0.69608
10.3232,26.1795,0.65125
10.5254,26.3266,0.606419
10.734,26.4644,0.561588
10.9485,26.5928,0.516757
11.1672,26.7138,0.493982
11.3887,26.8298,0.471206
11.6127,26.9407,0.44843
11.8392,27.0466,0.425654
12.068,27.1472,0.402878
12.2991,27.2426,0.380102
12.5323,27.3327,0.357327
12.7675,27.4174,0.334551
13.0045,27.4968,0.311775
13.2433,27.5708,0.288999
13.4838,27.6393,0.266223
13.7257,27.7023,0.243447
13.969,27.7598,0.220671
14.2135,27.8118,0.197896
14.4592,27.8581,0.17512
14.7058,27.8989,0.152344
14.9533,27.934,0.129568
15.2016,27.9635,0.106792
15.4505,27.9873,0.0840163
15.6998,28.0054,0.0612404
15.9493,28.0207,0.0612404
16.1989,28.036,0.0612404
16.4484,28.0513,0.0612404
16.6979,28.0666,0.0612404
16.9474,28.0819,0.0612404
17.197,28.0972,0.0612404
17.4465,28.1125,0.0612404
17.696,28.1278,0.0612404
17.9456,28.1431,0.0612404
18.1951,28.1584,0.0612404
18.4446,28.1737,0.0612404
18.6942,28.189,0.0612404
18.9437,28.2043,0.0612404
19.1932,28.2196,0.0612404
19.4428,28.2349,0.0612404
19.6923,28.2502,0.0612404
19.9418,28.2655,0.0612404
20.1914,28.2808,0.0612404
20.4409,28.2961,0.0612404
20.6904,28.3114,0.0612404
20.9399,28.3267,0.0612404
21.1895,28.342,0.0612404
21.439,28.3573,0.0612404
21.6885,28.3726,0.0612404
21.9381,28.3879,0.0612404
22.1876,28.4032,0.0612404
22.4371,28.4185,0.0612404
22.6867,28.4338,0.0612404
22.9362,28.4491,0.0612404
23.1857,28.4644,0.0612404
23.4353,28.4797,0.0612404
23.6848,28.495,0.0612404
23.9343,28.5103,0.0612404
24.1839,28.5256,0.0612404
24.4334,28.5409,0.0612404
24.6829,28.5562,0.0612404
24.9325,28.5715,0.0612404
25.182,28.5868,0.0612404
25.4315,28.6021,0.0612404
25.681,28.6174,0.0612404
25.9306,28.6327,0.0612404
26.1801,28.648,0.0612404
26.4296,28.6633,0.0612404
26.6792,28.6787,0.0612404
26.9287,28.694,0.0612404
27.1782,28.7093,0.0612404
27.4278,28.7246,0.0612404
27.6773,28.7399,0.0612404
27.9268,28.7552,0.0612404
28.1764,28.7705,0.0612404
28.4259,28.7858,0.0612404
28.6754,28.8011,0.0612404
28.925,28.8164,0.0612404
29.1745,28.8317,0.0612404
29.424,28.847,0.0612404
29.6735,28.8623,0.0612404
29.9231,28.8776,0.0612404
30.1726,28.8929,0.0612404
30.4221,28.9082,0.0612404
30.6717,28.9235,0.0612404
30.9212,28.9388,0.0612404
31.1707,28.9541,0.0612404
31.4203,28.9694,0.0612404
31.6698,28.9847,0.0612404
31.9193,29,0.0612404
32.1689,29.0153,0.0612404
32.4184,29.0306,0.0612404
32.6679,29.0459,0.0612404
32.9175,29.0612,0.0612404
33.167,29.0765,0.0612404
33.4165,29.0918,0.0612404
33.666,29.1071,0.0612404
33.9156,29.1224,0.0612404
34.1651,29.1377,0.0612404
34.4146,29.153,0.0612404
34.6642,29.1683,0.0612404
34.9137,29.1836,0.0612404
35.1632,29.1989,0.0612404
35.4128,29.2142,0.0612404
35.6623,29.2295,0.0612404
35.9121,29.2392,0.0164097
36.1621,29.2377,6.25476
36.4117,29.225,6.20993
36.6606,29.2011,6.1651
36.9081,29.1661,6.12027
37.1538,29.12,6.07544
37.3972,29.063,6.03061
37.6377,28.9951,5.98578
37.875,28.9165,5.94095
38.1086,28.8274,5.89612
38.3379,28.7278,5.85129
38.5625,28.6181,5.80646
38.782,28.4985,5.76163
38.9959,28.3691,5.7168
39.2038,28.2303,5.67197
39.4052,28.0823,5.62713
39.5999,27.9254,5.5823
39.7872,27.7599,5.53747
39.967,27.5863,5.49264
40.1389,27.4047,5.44781
40.3031,27.2162,5.41044
40.4601,27.0217,5.37308
40.6098,26.8215,5.33571
40.7519,26.6159,5.29834
40.8863,26.405,5.26097
41.0126,26.1893,5.2236
41.1308,25.969,5.18623
41.2407,25.7445,5.14887
41.3422,25.516,5.1115
41.435,25.2839,5.07413
41.5191,25.0485,5.03676
41.5943,24.8101,4.99939
41.6606,24.5691,4.96202
41.7178,24.3257,4.92466
41.7659,24.0804,4.88729
41.8048,23.8335,4.84992
41.8344,23.5852,4.81255
41.8548,23.3361,4.77518
41.8658,23.0863,4.73781
41.8675,22.8364,4.70045
41.8655,22.5864,4.70832
41.8654,22.3364,4.71619
41.8674,22.0864,4.72406
41.8713,21.8364,4.73193
41.8771,21.5865,4.7398
41.885,21.3366,4.74767
41.8948,21.0868,4.75555
41.9066,20.8371,4.76342
41.9203,20.5874,4.77129
41.936,20.3379,4.77916
41.9536,20.0886,4.78703
41.9733,19.8393,4.7949
41.9949,19.5903,4.80277
42.0184,19.3414,4.81064
42.0439,19.0927,4.81852
42.0714,18.8442,4.82639
42.1008,18.5959,4.83426
42.1321,18.3479,4.84213
42.1655,18.1001,4.85
42.2007,17.8526,4.85787
42.237,17.6053,4.85787
42.2732,17.3579,4.85787
42.3095,17.1106,4.85787
42.3457,16.8632,4.85787
42.3819,16.6159,4.85787
42.4182,16.3685,4.85787
42.4544,16.1211,4.85787
42.4907,15.8738,4.85787
42.5269,15.6264,4.85787
42.5632,15.3791,4.85787
42.5994,15.1317,4.85787
42.6356,14.8843,4.85787
42.6719,14.637,4.85787
42.7081,14.3896,4.85787
42.7444,14.1423,4.85787
42.7806,13.8949,4.85787
42.8169,13.6475,4.85787
42.8531,13.4002,4.85787
42.8893,13.1528,4.85787
42.9256,12.9055,4.85787
42.9609,12.658,4.85
42.9942,12.4102,4.84213
43.0255,12.1622,4.83426
43.055,11.9139,4.82639
43.0824,11.6654,4.81852
43.1079,11.4167,4.81064
43.1315,11.1678,4.80277
43.153,10.9188,4.7949
43.1727,10.6695,4.78703
43.1903,10.4202,4.77916
43.206,10.1707,4.77129
43.2198,9.92105,4.76342
43.2315,9.67132,4.75555
43.2413,9.42152,4.74767
43.2492,9.17164,4.7398
43.255,8.92171,4.73193
43.2589,8.67174,4.72406
43.2609,8.42175,4.71619
43.2608,8.17175,4.70832
43.2588,7.92176,4.70045
43.2503,7.67193,4.65562
43.2305,7.42273,4.61079
43.1996,7.17467,4.56595
43.1576,6.92825,4.52112
43.1045,6.68395,4.47629
43.0406,6.44228,4.43146
42.966,6.20372,4.38663
42.8807,5.96874,4.3418
42.7849,5.73781,4.29697
42.679,5.51142,4.25214
42.5629,5.28999,4.20731
42.4371,5.07399,4.16248
42.3017,4.86385,4.11765
42.157,4.65999,4.07282
42.0034,4.46281,4.02799
41.841,4.27272,3.98316
41.6704,4.09009,3.93832
41.4916,3.9153,3.89349
41.3053,3.74869,3.84866
41.1116,3.5906,3.80383
40.9111,3.44135,3.759
40.7041,3.30124,3.71417
40.491,3.17054,3.66934
40.2723,3.04953,3.62451
40.0483,2.93844,3.57968
39.8196,2.83749,3.53485
39.5866,2.7469,3.49002
39.3498,2.66684,3.44519
39.1097,2.59748,3.40036
38.8666,2.53894,3.35553
38.6212,2.49136,3.3107
38.3739,2.45482,3.26586
38.1252,2.4294,3.22103
37.8757,2.41516,3.1762
37.6257,2.41211,3.13137
37.3759,2.42026,3.08654
37.1266,2.43961,3.04171
36.8785,2.47011,2.99688
36.632,2.51169,2.95205
36.3876,2.56428,2.90722
36.1438,2.61956,2.92999
35.8988,2.66928,2.95277
35.6528,2.71341,2.97555
35.4058,2.75192,2.99832
35.1579,2.78479,3.0211
34.9094,2.81201,3.04387
34.6604,2.83357,3.06665
34.4109,2.84944,3.08943
34.1611,2.85964,3.1122
33.9111,2.86414,3.13498
33.6611,2.86294,3.15775
33.4112,2.85606,3.18053
33.1616,2.84348,3.20331
32.9122,2.82522,3.22608
32.6634,2.80129,3.24886
32.4152,2.7717,3.27163
32.1677,2.73646,3.29441
31.921,2.69559,3.31718
31.6754,2.64912,3.33996
31.4309,2.59707,3.36274
31.1858,2.54772,3.31791
30.9388,2.5094,3.27307
30.6903,2.48219,3.22824
30.4408,2.46614,3.18341
30.1909,2.46129,3.13858
29.941,2.46764,3.09375
29.6916,2.48519,3.04892
29.4433,2.5139,3.00409
29.1965,2.5537,2.95926
28.9518,2.60453,2.91443
28.7095,2.66627,2.8696
28.4703,2.73881,2.82477
28.2346,2.822,2.77994
28.0028,2.91566,2.73511
27.7755,3.01962,2.69028
27.553,3.13367,2.64545
27.3359,3.25756,2.60061
27.1246,3.39107,2.55578
26.9194,3.53391,2.51095
26.7209,3.6858,2.46612
26.5293,3.84644,2.42129
26.3452,4.01549,2.37646
26.1688,4.19264,2.33163
26.0005,4.3775,2.2868
25.8407,4.56973,2.24197
25.6897,4.76892,2.19714
25.5477,4.97468,2.15231
25.4151,5.1866,2.10748
25.2922,5.40424,2.06265
25.1791,5.62718,2.01782
25.0761,5.85496,1.97298
24.9834,6.08713,1.92815
24.9013,6.32321,1.88332
24.8298,6.56275,1.83849
24.7769,6.75562,1.81329
24.8157,6.59855,1.83368
24.8578,6.44231,1.85407
24.903,6.28695,1.87446
24.9514,6.13254,1.89485
25.0029,5.97916,1.91524
25.0575,5.82686,1.93563
25.1153,5.6757,1.95602
25.1761,5.52575,1.97641
25.2399,5.37708,1.9968
25.2399,5.37708,1.9968
25.3068,5.22973,1.99946
25.2008,5.46167,1.99527
25.0958,5.69405,1.99108
24.9917,5.92687,1.98689
24.8886,6.16012,1.9827
24.7865,6.3938,1.97851
24.6854,6.6279,1.97432
24.5853,6.86243,1.97013
24.4861,7.09738,1.96594
24.388,7.33274,1.96175
24.388,7.33274,1.96175
24.2908,7.56851,1.89581
24.2445,7.70597,1.8583
24.2034,7.84508,1.82079
24.1675,7.98564,1.78328
24.1369,8.12744,1.74577
24.1116,8.27029,1.70826
24.0917,8.41398,1.67075
24.0773,8.55832,1.63324
24.0682,8.7031,1.59573
24.0646,8.84812,1.55822
24.0646,8.84812,1.55822
24.0664,8.99317,1.58837
24.0612,9.28812,1.64968
24.038,9.5822,1.71099
23.9968,9.8743,1.7723
23.9377,10.1633,1.8336
23.8611,10.4482,1.89491
23.7671,10.7278,1.95622
23.6562,11.0012,2.01753
23.5288,11.2672,2.07884
23.3853,11.525,2.14015
23.3853,11.525,2.14015
23.2263,11.7734,2.07093
23.3461,11.5542,2.12955
23.4785,11.3424,2.18817
23.6231,11.1387,2.24679
23.7794,10.9438,2.3054
23.9469,10.7584,2.36402
24.1249,10.5831,2.42264
24.3129,10.4186,2.48126
24.5102,10.2654,2.53988
24.7162,10.124,2.5985
24.7162,10.124,2.5985
24.93,9.99485,2.61574
24.7103,10.1224,2.5982
24.4928,10.2537,2.58066
24.2777,10.3889,2.56312
24.0649,10.5278,2.54558
23.8547,10.6705,2.52804
23.6469,10.8167,2.51049
23.4418,10.9667,2.49295
23.2393,11.1201,2.47541
23.0396,11.2772,2.45787
23.0396,11.2772,2.45787
22.8426,11.4377,2.50718
22.7194,11.5283,2.53688
22.5935,11.6153,2.56658
22.4651,11.6985,2.59628
22.3343,11.7779,2.62597
22.2011,11.8534,2.65567
22.0658,11.9248,2.68537
21.9285,11.9922,2.71507
21.7892,12.0555,2.74476
21.6481,12.1147,2.77446
21.6481,12.1147,2.77446
21.5052,12.1696,2.8118
21.3743,12.2144,2.84557
21.242,12.2548,2.87934
21.1083,12.2906,2.9131
20.9735,12.322,2.94687
20.8378,12.3488,2.98064
20.7012,12.3709,3.01441
20.5639,12.3885,3.04818
20.4262,12.4014,3.08194
20.288,12.4096,3.11571
